OTU_num	s1.1	s1.2	s1.3	s1.4	s1.5	s1.6	s1.7	s1.8	s2.1	s2.2	s2.3	s2.4	s2.5	s2.6	s2.7	s2.8	s3.1	s3.2	s3.3	s3.4	s3.5	s3.6	s3.7	s3.8	s4.1	s4.2	s4.3	s4.4	s4.5	s4.6	s4.7	s4.8	s5.1	s5.2	s5.3	s5.4	s5.5	s5.6	s5.7	s5.8
OTU_703	0.000106247	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0.000318742	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0.000106247	0	0	0.000318742	0	0	0	0.000106247	0	0.000106247	0	0.000106247	0	0.000106247	0.000106247	0
OTU_704	0	0.000106247	0	0.000212495	0.000106247	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0.000106247	0	0	0	0	0	0.000212495	0	0	0	0	0.000106247	0	0.000106247	0	0.000212495	0	0.000106247
OTU_705	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0
OTU_706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_707	0.000212495	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000212495	0	0.000212495	0.000318742	0.000318742	0.000212495	0	0.000106247	0.000318742	0.000212495	0.000743731	0.000106247	0.000318742	0.000424989	0	0.000212495	0	0.000212495	0.000318742	0.000106247	0.000106247	0.000424989	0.000212495	0.000106247	0.000318742	0.000212495
OTU_708	0.000106247	0.000106247	0.000212495	0.000318742	0.000106247	0.000318742	0.000106247	0.000106247	0	0	0.000106247	0.000106247	0	0.000212495	0	0	0.000212495	0.000106247	0.000106247	0.000106247	0	0	0.000106247	0	0	0.000106247	0	0	0.000212495	0.000106247	0	0.000106247	0	0	0	0	0	0.000106247	0	0.000212495
OTU_709	0	0	0	0.000212495	0.000212495	0.000106247	0	0.000106247	0	0	0	0	0	0.000106247	0.000743731	0.000106247	0.000212495	0.000318742	0.000106247	0	0	0	0.000424989	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000212495	0	0.000106247
OTU_711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_712	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0.000318742	0.000212495	0.000743731	0.000318742	0.000318742	0.000212495	0.000106247	0	0.000531237	0.000318742	0.000424989	0.000106247	0.000106247	0	0.000106247	0.000531237	0.000637484	0.000531237	0	0.000106247	0	0.000212495	0.000318742	0
OTU_713	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000212495	0.000212495	0.000106247	0	0	0.000106247	0	0.000106247	0.000106247
OTU_714	0.000106247	0	0.000106247	0	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0	0.000106247	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0
OTU_715	0	0.000212495	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0	0.000106247	0	0.000318742	0.000106247	0.000531237	0.000212495	0.000318742	0.000106247	0.000424989	0.000106247	0.000212495	0.000424989	0	0.000849979	0.000212495	0.000318742	0	0.000106247	0.000424989	0.000212495	0.000637484	0.000424989	0.000106247	0.000424989	0.000106247	0
OTU_716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0
OTU_717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0
OTU_719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_721	0.000318742	0.000106247	0	0.000106247	0.000212495	0.000318742	0.000106247	0	0.000106247	0.000106247	0.000106247	0.000318742	0.000318742	0.000106247	0.000212495	0.000212495	0.000318742	0.000212495	0.000318742	0.000106247	0.000212495	0.000212495	0.000424989	0.000531237	0.000212495	0.000212495	0.000106247	0	0.000212495	0.000106247	0.000106247	0.000212495	0.000318742	0.000212495	0.000106247	0	0.000106247	0.000106247	0.000106247	0
OTU_723	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0.000106247	0.000318742	0	0	0.000106247	0.000106247	0	0.000106247	0.000106247	0.000212495	0.000106247	0.000318742	0.000212495	0.000212495	0.000106247	0.000318742	0.000212495	0.000212495	0.000106247	0.000106247	0.000106247	0.000106247	0.000212495	0.000212495
OTU_724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_725	0.000212495	0.000106247	0	0.000212495	0	0.000106247	0	0.000318742	0	0	0	0	0	0.000106247	0.000212495	0	0.000318742	0.000212495	0	0.000106247	0.000318742	0.000106247	0.000318742	0.000318742	0	0	0	0.000212495	0.000106247	0	0.000106247	0.000106247	0.000106247	0.000531237	0	0.000106247	0.000106247	0.000106247	0.000424989	0.000318742
OTU_726	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0
OTU_728	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_731	0	0.000212495	0	0	0.000106247	0	0.000318742	0	0	0	0.000106247	0.000212495	0.000106247	0	0.000318742	0	0.000212495	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0.000212495	0	0	0.000106247	0.000106247	0.000106247	0	0.000212495	0	0	0.000106247	0	0
OTU_732	0.000106247	0.000106247	0.000531237	0.000106247	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0.000318742	0	0.000106247	0	0.000106247	0.000212495	0.000106247	0	0	0
OTU_733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_734	0.000106247	0	0	0.000106247	0	0.000212495	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_735	0.000106247	0	0	0	0.000424989	0	0	0	0	0.000212495	0	0.000106247	0	0	0	0.000106247	0.000212495	0	0	0	0	0.000106247	0	0	0	0.000318742	0	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0.000212495	0
OTU_736	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_737	0.000212495	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0.000212495	0.000318742	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0.000106247	0.000106247
OTU_739	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0
OTU_740	0	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0
OTU_741	0	0	0.000106247	0	0.000318742	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0.000531237
OTU_742	0.000212495	0	0.000212495	0.000318742	0.000106247	0.000318742	0	0.000106247	0	0.000212495	0.000106247	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0.000424989	0.000212495	0	0.000106247	0	0	0.000106247	0	0.000106247	0.000212495	0	0.000106247	0.000212495	0.000212495	0.000106247	0
OTU_743	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0.000106247	0
OTU_749	0.000106247	0	0	0	0	0.000212495	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_751	0.000212495	0	0	0.000106247	0.000106247	0.000318742	0.000212495	0	0	0.000212495	0.000106247	0	0	0.000106247	0.000106247	0	0.000212495	0.000106247	0.000318742	0	0	0	0.000106247	0	0.000106247	0	0	0.000318742	0	0.000106247	0.000106247	0.000106247	0.000106247	0.000212495	0	0	0	0.000106247	0.000106247	0
OTU_752	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0	0	0
OTU_754	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0
OTU_755	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_756	0.000212495	0	0	0	0.000106247	0.000106247	0.000212495	0.000318742	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0.000212495	0	0.000106247	0	0.000106247	0	0.000106247	0	0.000106247	0.000106247	0	0.000424989	0
OTU_759	0	0.000106247	0.000106247	0.000212495	0	0	0.000212495	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0.000106247	0.000106247	0.000106247	0.000106247	0	0	0.000106247	0	0	0.000106247	0
OTU_760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0
OTU_764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0
OTU_765	0	0	0	0.000212495	0.000318742	0.000106247	0	0	0.000106247	0	0.000106247	0.000106247	0	0.000212495	0	0	0	0.000106247	0.000212495	0.000318742	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0.000318742	0.000106247	0.000106247	0.000212495	0.000212495	0.000106247	0.000106247	0
OTU_766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0
OTU_767	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_769	0	0.000106247	0	0	0.000212495	0	0	0	0.000318742	0	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0.000212495	0	0	0	0.000106247	0	0	0.000106247	0	0.000424989	0.000106247	0.000106247	0	0.000106247	0.000106247	0	0	0.000106247	0.000106247	0	0.000106247	0
OTU_772	0	0	0	0	0.000106247	0.000318742	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0.000212495	0	0	0.000106247	0.000318742	0	0	0	0.000106247	0	0.000106247	0.000318742	0.000106247	0.000106247	0.000106247	0	0.000212495	0	0.000106247
OTU_775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000212495
OTU_776	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0	0.000106247	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_777	0.000212495	0	0.000106247	0.000106247	0	0	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0	0.000318742	0.000318742	0.000106247	0.000212495	0.000212495	0	0	0.000106247	0	0.000212495	0	0	0	0	0.000106247	0	0.000106247	0.000212495	0.000424989	0	0.000212495	0.000106247	0.000212495	0.000424989	0.000106247
OTU_778	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_779	0.000106247	0	0	0	0.000212495	0	0.000318742	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0.000637484	0.000212495	0.000318742	0.000106247	0	0	0.000212495	0	0.000212495	0.000106247	0.000106247	0	0.000318742	0	0	0.000106247	0.000106247	0	0	0
OTU_780	0.000318742	0.000106247	0.000318742	0.000531237	0.000106247	0.000318742	0.000318742	0.000424989	0	0.000106247	0.000106247	0	0.000106247	0.000106247	0.000106247	0.000106247	0.000318742	0.000212495	0	0	0	0.000212495	0	0	0.000106247	0	0	0	0.000212495	0.000212495	0	0.000212495	0	0.000318742	0.000106247	0	0.000212495	0.000212495	0.000106247	0.000212495
OTU_781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0.000106247	0	0	0
OTU_783	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_784	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_785	0	0.000318742	0	0	0	0	0.000106247	0.000212495	0.000212495	0.000106247	0	0	0	0.000106247	0.000106247	0.000106247	0	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0	0.000106247	0.000212495	0	0	0	0	0	0.000106247	0	0.000106247	0.000637484	0.000106247	0.000212495
OTU_786	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0
OTU_788	0	0.000106247	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0
OTU_792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_793	0.000424989	0.000212495	0.000212495	0.000424989	0.000106247	0.000212495	0.000637484	0.000424989	0.000106247	0.000212495	0.000424989	0	0.000106247	0	0	0.000424989	0.000106247	0.000424989	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000318742	0	0	0.000212495	0	0
OTU_795	0.000212495	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0.000106247	0	0
OTU_796	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0.000212495	0	0
OTU_797	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247
OTU_798	0.000318742	0.000212495	0.000106247	0	0.000106247	0.000212495	0.000424989	0.000212495	0.000106247	0	0.000212495	0	0.000212495	0.000318742	0.000743731	0.000637484	0.000318742	0	0.000212495	0	0.000212495	0.000106247	0.000106247	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0.000637484	0.000743731
OTU_799	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0.000106247	0	0	0.000106247	0.000106247	0.000106247	0
OTU_800	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_801	0.000106247	0	0	0	0.000106247	0	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_802	0.000212495	0	0	0.000106247	0	0.000424989	0.000318742	0.000212495	0	0.000212495	0.000106247	0	0.000318742	0.000318742	0.000318742	0.000212495	0.000424989	0.000318742	0.000637484	0.000531237	0.000637484	0.000318742	0.000849979	0	0.000531237	0.000531237	0.000531237	0.001062473	0.000212495	0.000212495	0.000212495	0.000212495	0.000637484	0.000531237	0.000212495	0.000318742	0.000212495	0.000637484	0.000637484	0.000424989
OTU_803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000318742	0	0	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0.000212495	0	0.000318742	0	0	0	0.000318742	0.000106247	0
OTU_805	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_806	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_807	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000212495	0	0	0	0	0.000531237	0	0.000531237	0	0	0.000106247	0.000212495	0	0	0.000106247	0	0.000106247	0.000106247	0	0.000106247	0	0.000106247	0	0
OTU_809	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0
OTU_810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000318742
OTU_812	0	0	0	0	0	0	0.000106247	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_814	0.000106247	0.000106247	0.000212495	0.000106247	0.000212495	0.000106247	0.000212495	0.000212495	0	0	0	0	0.000212495	0	0.000212495	0.000106247	0.000318742	0.000212495	0	0	0.000106247	0.000106247	0.000106247	0	0.000106247	0	0	0	0	0.000318742	0	0	0.000106247	0.000318742	0	0	0.000212495	0.000424989	0.000318742	0.000318742
OTU_815	0.000212495	0.000106247	0.000212495	0.000212495	0.000106247	0.000531237	0.000212495	0.000424989	0.000318742	0.000106247	0.000318742	0.000318742	0.000212495	0.000424989	0.000318742	0.000106247	0.000318742	0	0.000424989	0.000318742	0	0.000212495	0.000318742	0.000212495	0.000531237	0.000637484	0.000106247	0.000212495	0.000424989	0.000212495	0.000106247	0.000212495	0.000106247	0.000318742	0.000637484	0.000318742	0.000212495	0.000531237	0.000424989	0.000424989
OTU_817	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0.000106247
OTU_818	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_819	0.000106247	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000212495	0.000106247	0.000212495	0.000106247	0.000424989	0	0.000212495	0.000106247	0.000106247	0.000106247	0	0.000212495	0	0.000106247	0.000106247	0.000106247	0.000318742	0.000106247	0
OTU_820	0.000106247	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000212495	0.000106247	0	0.000106247	0	0	0.000424989	0	0	0	0	0	0.000106247	0	0.000106247	0.000106247	0.000318742	0	0
OTU_821	0.000106247	0	0.000106247	0.000212495	0	0.000106247	0.000212495	0	0	0.000106247	0.000106247	0	0	0.000106247	0.000106247	0	0.000212495	0	0.000106247	0	0.000531237	0.000106247	0	0.000318742	0.000212495	0.000318742	0.000106247	0.000531237	0.000212495	0	0	0.000106247	0	0.000212495	0.000212495	0.000106247	0	0.000424989	0.000106247	0
OTU_822	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0.000212495	0.000212495	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0.000212495	0	0
OTU_824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_826	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0	0.000318742	0	0.000212495	0	0	0.000106247	0	0.001062473	0	0
OTU_827	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0
OTU_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_833	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_834	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0.000318742	0	0.000106247	0	0	0	0.000106247	0.000318742	0	0	0.000106247	0.000106247	0.000212495	0.000106247	0.000106247	0	0	0	0.000106247	0.000106247
OTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000212495	0.000531237	0.001062473	0	0	0	0	0	0	0	0	0	0	0	0
OTU_836	0.000531237	0.000212495	0.000106247	0.000637484	0.000212495	0.000424989	0.000424989	0.000743731	0.000212495	0.000106247	0.000212495	0.000318742	0.000212495	0.000212495	0.000424989	0.000106247	0.000849979	0.000956226	0.001381215	0.000424989	0.000743731	0.001168721	0.001274968	0.001168721	0.002124947	0.001168721	0.000743731	0.00159371	0.001168721	0.001168721	0.000637484	0.001168721	0.001381215	0.000637484	0.000531237	0.000743731	0.000531237	0.000637484	0.001168721	0.000849979
OTU_837	0	0	0	0	0	0	0	0.000106247	0	0	0.000424989	0	0	0	0	0	0	0	0	0.000106247	0.000318742	0.000106247	0.000318742	0	0.000531237	0.000318742	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000318742	0.000424989
OTU_838	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_839	0.000106247	0.000106247	0.000318742	0.000212495	0.000106247	0.000424989	0.000212495	0	0.000106247	0.000106247	0.000106247	0	0	0	0.000212495	0.000106247	0.000106247	0.000106247	0.000106247	0	0.000318742	0.000106247	0	0	0	0.000106247	0	0.000106247	0.000106247	0.000212495	0	0.000106247	0.000106247	0.000106247	0.000212495	0.000106247	0	0.000212495	0.000318742	0.000106247
OTU_840	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_845	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_846	0.000106247	0.000424989	0	0.000318742	0.000318742	0.000106247	0.000212495	0.000424989	0.000212495	0.000106247	0.000106247	0.000318742	0.000106247	0.000743731	0.000424989	0.000106247	0.000424989	0	0.000318742	0.000212495	0.000318742	0.000212495	0.000637484	0.000106247	0.000212495	0	0	0.000318742	0.000212495	0.000318742	0.000106247	0.000424989	0.000318742	0.000531237	0.000106247	0.000212495	0.000424989	0.000424989	0.000212495	0.000212495
OTU_848	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0.000106247	0	0.000106247	0.000106247	0.000424989	0.000531237	0.000318742	0.000212495	0.000106247	0.000637484	0.000212495	0.000212495	0.000318742	0.000849979	0.000318742	0.000318742	0.000106247	0.000424989	0.000531237	0.000531237	0.000318742	0.000743731	0.000212495	0.000743731	0.000956226	0
OTU_849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
